"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-06-13";"northeast_central";"midday period";"262";"Tuesday";6
"2017-06-14";"northeast_central";"midday period";"286";"Wednesday";6
"2017-06-15";"northeast_central";"midday period";NA;"Thursday";6
"2017-06-16";"northeast_central";"midday period";"276";"Friday";6
"2017-06-19";"northeast_central";"midday period";"251";"Monday";6
"2017-06-20";"northeast_central";"midday period";"224";"Tuesday";6
"2017-06-21";"northeast_central";"midday period";"220";"Wednesday";6
"2017-06-22";"northeast_central";"midday period";"218";"Thursday";6
"2017-06-23";"northeast_central";"midday period";"325";"Friday";6
"2017-06-26";"northeast_central";"midday period";"202";"Monday";6
"2017-06-27";"northeast_central";"midday period";"243";"Tuesday";6
"2017-06-28";"northeast_central";"midday period";"262";"Wednesday";6
"2017-06-29";"northeast_central";"midday period";"280";"Thursday";6
"2017-06-30";"northeast_central";"midday period";"282";"Friday";6
"2017-07-03";"northeast_central";"midday period";"245";"Monday";7
"2017-07-04";"northeast_central";"midday period";"269";"Tuesday";7
"2017-07-05";"northeast_central";"midday period";"352";"Wednesday";7
"2017-07-06";"northeast_central";"midday period";"317";"Thursday";7
"2017-07-07";"northeast_central";"midday period";"332";"Friday";7
"2017-07-10";"northeast_central";"midday period";"295";"Monday";7
"2017-07-11";"northeast_central";"midday period";"211";"Tuesday";7
"2017-07-12";"northeast_central";"midday period";"282";"Wednesday";7
"2017-07-13";"northeast_central";"midday period";"305";"Thursday";7
"2017-07-14";"northeast_central";"midday period";"297";"Friday";7
"2017-07-17";"northeast_central";"midday period";"345";"Monday";7
"2017-07-18";"northeast_central";"midday period";"325";"Tuesday";7
"2017-07-19";"northeast_central";"midday period";"288";"Wednesday";7
"2017-07-20";"northeast_central";"midday period";"327";"Thursday";7
"2017-07-21";"northeast_central";"midday period";"340";"Friday";7
"2017-07-24";"northeast_central";"midday period";"272";"Monday";7
"2017-07-25";"northeast_central";"midday period";"316";"Tuesday";7
"2017-07-26";"northeast_central";"midday period";"262";"Wednesday";7
"2017-07-27";"northeast_central";"midday period";"287";"Thursday";7
"2017-07-28";"northeast_central";"midday period";"323";"Friday";7
"2017-07-31";"northeast_central";"midday period";"317";"Monday";7
"2017-08-01";"northeast_central";"midday period";"250";"Tuesday";8
"2017-08-02";"northeast_central";"midday period";"271";"Wednesday";8
"2017-08-03";"northeast_central";"midday period";"245";"Thursday";8
"2017-08-04";"northeast_central";"midday period";"289";"Friday";8
"2017-08-07";"northeast_central";"midday period";"278";"Monday";8
"2017-08-08";"northeast_central";"midday period";"269";"Tuesday";8
"2017-08-09";"northeast_central";"midday period";"266";"Wednesday";8
"2017-08-10";"northeast_central";"midday period";"224";"Thursday";8
"2017-08-11";"northeast_central";"midday period";"323";"Friday";8
"2017-08-14";"northeast_central";"midday period";"242";"Monday";8
"2017-08-15";"northeast_central";"midday period";"261";"Tuesday";8
"2017-08-16";"northeast_central";"midday period";"237";"Wednesday";8
"2017-08-17";"northeast_central";"midday period";"231";"Thursday";8
"2017-08-18";"northeast_central";"midday period";"333";"Friday";8
"2017-08-21";"northeast_central";"midday period";"245";"Monday";8
"2017-08-22";"northeast_central";"midday period";"258";"Tuesday";8
"2017-08-23";"northeast_central";"midday period";"227";"Wednesday";8
"2017-08-24";"northeast_central";"midday period";"252";"Thursday";8
"2017-08-25";"northeast_central";"midday period";"322";"Friday";8
"2017-08-28";"northeast_central";"midday period";"249";"Monday";8
"2017-08-29";"northeast_central";"midday period";"258";"Tuesday";8
"2017-08-30";"northeast_central";"midday period";"252";"Wednesday";8
"2017-08-31";"northeast_central";"midday period";"203";"Thursday";8
