"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-04-18";"central_south-west";"midday period";"207";"Tuesday";4
"2017-04-19";"central_south-west";"midday period";"213";"Wednesday";4
"2017-04-20";"central_south-west";"midday period";"238";"Thursday";4
"2017-04-21";"central_south-west";"midday period";NA;"Friday";4
"2017-04-24";"central_south-west";"midday period";"253";"Monday";4
"2017-04-25";"central_south-west";"midday period";"198";"Tuesday";4
"2017-04-26";"central_south-west";"midday period";"233";"Wednesday";4
"2017-04-27";"central_south-west";"midday period";"294";"Thursday";4
"2017-04-28";"central_south-west";"midday period";"219";"Friday";4
"2017-05-01";"central_south-west";"midday period";NA;"Monday";5
"2017-05-02";"central_south-west";"midday period";"223";"Tuesday";5
"2017-05-03";"central_south-west";"midday period";"197";"Wednesday";5
"2017-05-04";"central_south-west";"midday period";"193";"Thursday";5
"2017-05-05";"central_south-west";"midday period";"177";"Friday";5
"2017-05-08";"central_south-west";"midday period";"297";"Monday";5
"2017-05-09";"central_south-west";"midday period";"306";"Tuesday";5
"2017-05-10";"central_south-west";"midday period";"232";"Wednesday";5
"2017-05-11";"central_south-west";"midday period";"249";"Thursday";5
"2017-05-12";"central_south-west";"midday period";"252";"Friday";5
"2017-05-15";"central_south-west";"midday period";"232";"Monday";5
"2017-05-16";"central_south-west";"midday period";"231";"Tuesday";5
"2017-05-17";"central_south-west";"midday period";"247";"Wednesday";5
"2017-05-18";"central_south-west";"midday period";"234";"Thursday";5
"2017-05-19";"central_south-west";"midday period";"253";"Friday";5
"2017-05-22";"central_south-west";"midday period";"230";"Monday";5
"2017-05-23";"central_south-west";"midday period";"219";"Tuesday";5
"2017-05-24";"central_south-west";"midday period";"229";"Wednesday";5
"2017-05-25";"central_south-west";"midday period";"218";"Thursday";5
"2017-05-26";"central_south-west";"midday period";"250";"Friday";5
"2017-05-29";"central_south-west";"midday period";"238";"Monday";5
"2017-05-30";"central_south-west";"midday period";"281";"Tuesday";5
"2017-05-31";"central_south-west";"midday period";"220";"Wednesday";5
"2017-06-01";"central_south-west";"midday period";"184";"Thursday";6
"2017-06-02";"central_south-west";"midday period";"222";"Friday";6
"2017-06-05";"central_south-west";"midday period";"236";"Monday";6
"2017-06-06";"central_south-west";"midday period";"196";"Tuesday";6
"2017-06-07";"central_south-west";"midday period";"231";"Wednesday";6
"2017-06-08";"central_south-west";"midday period";"238";"Thursday";6
"2017-06-09";"central_south-west";"midday period";"245";"Friday";6
"2017-06-12";"central_south-west";"midday period";"223";"Monday";6
"2017-06-13";"central_south-west";"midday period";"232";"Tuesday";6
"2017-06-14";"central_south-west";"midday period";"196";"Wednesday";6
"2017-06-15";"central_south-west";"midday period";NA;"Thursday";6
"2017-06-16";"central_south-west";"midday period";"227";"Friday";6
"2017-06-19";"central_south-west";"midday period";"252";"Monday";6
"2017-06-20";"central_south-west";"midday period";"218";"Tuesday";6
"2017-06-21";"central_south-west";"midday period";"225";"Wednesday";6
"2017-06-22";"central_south-west";"midday period";"157";"Thursday";6
"2017-06-23";"central_south-west";"midday period";"306";"Friday";6
"2017-06-26";"central_south-west";"midday period";"199";"Monday";6
"2017-06-27";"central_south-west";"midday period";"260";"Tuesday";6
"2017-06-28";"central_south-west";"midday period";"231";"Wednesday";6
"2017-06-29";"central_south-west";"midday period";"321";"Thursday";6
"2017-06-30";"central_south-west";"midday period";"323";"Friday";6
"2017-07-03";"central_south-west";"midday period";"225";"Monday";7
"2017-07-04";"central_south-west";"midday period";"244";"Tuesday";7
"2017-07-05";"central_south-west";"midday period";"319";"Wednesday";7
"2017-07-06";"central_south-west";"midday period";"320";"Thursday";7
"2017-07-07";"central_south-west";"midday period";"236";"Friday";7
"2017-07-10";"central_south-west";"midday period";"234";"Monday";7
"2017-07-11";"central_south-west";"midday period";"223";"Tuesday";7
